X1,Country,effect,month,numberes_affected,year
365,ecuador,kidnapped,june,0,2017
435,ecuador,kidnapped,july,0,2017
505,ecuador,kidnapped,august,1,2017
575,ecuador,kidnapped,september,0,2017
645,ecuador,kidnapped,october,0,2017
715,ecuador,kidnapped,november,0,2017
785,ecuador,kidnapped,december,0,2017
855,ecuador,killed,january,0,2017
925,ecuador,killed,february,0,2017
995,ecuador,killed,march,0,2017
1065,ecuador,killed,april,0,2017
1135,ecuador,killed,may,0,2017
1205,ecuador,killed,june,0,2017
1275,ecuador,killed,july,0,2017
1345,ecuador,killed,august,0,2017
1415,ecuador,killed,september,0,2017
1485,ecuador,killed,october,0,2017
1555,ecuador,killed,november,0,2017
1625,ecuador,killed,december,0,2017
1696,ecuador,arrested,january,0,2017
1766,ecuador,arrested,february,0,2017
1836,ecuador,arrested,march,0,2017
1906,ecuador,arrested,april,0,2017
1976,ecuador,arrested,may,0,2017
2046,ecuador,arrested,june,0,2017
2116,ecuador,arrested,july,0,2017
2186,ecuador,arrested,august,0,2017
2256,ecuador,arrested,september,0,2017
2326,ecuador,arrested,october,0,2017
2396,ecuador,arrested,november,0,2017
2466,ecuador,arrested,december,0,2017
16,egypt,kidnapped,january,0,2017
86,egypt,kidnapped,february,0,2017
156,egypt,kidnapped,march,0,2017
226,egypt,kidnapped,april,0,2017
296,egypt,kidnapped,may,0,2017
366,egypt,kidnapped,june,0,2017
436,egypt,kidnapped,july,0,2017
506,egypt,kidnapped,august,0,2017
576,egypt,kidnapped,september,0,2017
646,egypt,kidnapped,october,0,2017
716,egypt,kidnapped,november,0,2017
786,egypt,kidnapped,december,0,2017
856,egypt,killed,january,0,2017
926,egypt,killed,february,0,2017
996,egypt,killed,march,0,2017
1066,egypt,killed,april,0,2017
1136,egypt,killed,may,0,2017
1206,egypt,killed,june,0,2017
1276,egypt,killed,july,0,2017
1346,egypt,killed,august,0,2017
1416,egypt,killed,september,0,2017
1486,egypt,killed,october,0,2017
1556,egypt,killed,november,0,2017
1626,egypt,killed,december,0,2017
1697,egypt,arrested,january,0,2017
1767,egypt,arrested,february,0,2017
1837,egypt,arrested,march,0,2017
1907,egypt,arrested,april,0,2017
1977,egypt,arrested,may,0,2017
2047,egypt,arrested,june,0,2017
2117,egypt,arrested,july,0,2017
2187,egypt,arrested,august,0,2017
2257,egypt,arrested,september,0,2017
2327,egypt,arrested,october,0,2017
2397,egypt,arrested,november,0,2017
2467,egypt,arrested,december,0,2017
17,el salvador,kidnapped,january,0,2017
87,el salvador,kidnapped,february,0,2017
157,el salvador,kidnapped,march,0,2017
227,el salvador,kidnapped,april,0,2017
297,el salvador,kidnapped,may,0,2017
367,el salvador,kidnapped,june,0,2017
437,el salvador,kidnapped,july,0,2017
507,el salvador,kidnapped,august,0,2017
577,el salvador,kidnapped,september,0,2017
647,el salvador,kidnapped,october,0,2017
717,el salvador,kidnapped,november,0,2017
787,el salvador,kidnapped,december,0,2017
857,el salvador,killed,january,0,2017
927,el salvador,killed,february,1,2017
997,el salvador,killed,march,0,2017
1067,el salvador,killed,april,0,2017
1137,el salvador,killed,may,0,2017
1207,el salvador,killed,june,0,2017
1277,el salvador,killed,july,0,2017
1347,el salvador,killed,august,0,2017
1417,el salvador,killed,september,0,2017
1487,el salvador,killed,october,0,2017
1557,el salvador,killed,november,0,2017
1627,el salvador,killed,december,0,2017
1698,el salvador,arrested,january,0,2017
1768,el salvador,arrested,february,0,2017
1838,el salvador,arrested,march,0,2017
1908,el salvador,arrested,april,0,2017
1978,el salvador,arrested,may,0,2017
2048,el salvador,arrested,june,0,2017
2118,el salvador,arrested,july,0,2017
2188,el salvador,arrested,august,0,2017
2258,el salvador,arrested,september,0,2017
2328,el salvador,arrested,october,0,2017
2398,el salvador,arrested,november,0,2017
2468,el salvador,arrested,december,0,2017
2737,el salvador,killed,october,0,2018
2986,el salvador,kidnapped,october,0,2018
3235,el salvador,arrested,october,1,2018
18,equatorial guinea,kidnapped,january,0,2017
88,equatorial guinea,kidnapped,february,0,2017
158,equatorial guinea,kidnapped,march,0,2017
228,equatorial guinea,kidnapped,april,0,2017
298,equatorial guinea,kidnapped,may,0,2017
368,equatorial guinea,kidnapped,june,0,2017
438,equatorial guinea,kidnapped,july,0,2017
508,equatorial guinea,kidnapped,august,0,2017
578,equatorial guinea,kidnapped,september,0,2017
648,equatorial guinea,kidnapped,october,0,2017
718,equatorial guinea,kidnapped,november,0,2017
788,equatorial guinea,kidnapped,december,0,2017
859,equatorial guinea,killed,january,0,2017
929,equatorial guinea,killed,february,0,2017
999,equatorial guinea,killed,march,0,2017
1069,equatorial guinea,killed,april,0,2017
1139,equatorial guinea,killed,may,0,2017
1209,equatorial guinea,killed,june,0,2017
1279,equatorial guinea,killed,july,0,2017
1349,equatorial guinea,killed,august,0,2017
1419,equatorial guinea,killed,september,0,2017
1489,equatorial guinea,killed,october,0,2017
1559,equatorial guinea,killed,november,0,2017
1629,equatorial guinea,killed,december,0,2017
1695,equatorial guinea,arrested,january,0,2017
1765,equatorial guinea,arrested,february,0,2017
1835,equatorial guinea,arrested,march,0,2017
1905,equatorial guinea,arrested,april,1,2017
1975,equatorial guinea,arrested,may,0,2017
2045,equatorial guinea,arrested,june,0,2017
2115,equatorial guinea,arrested,july,0,2017
2185,equatorial guinea,arrested,august,0,2017
2255,equatorial guinea,arrested,september,0,2017
2325,equatorial guinea,arrested,october,0,2017
2395,equatorial guinea,arrested,november,0,2017
2465,equatorial guinea,arrested,december,0,2017
19,ethiopia,kidnapped,january,0,2017
89,ethiopia,kidnapped,february,0,2017
159,ethiopia,kidnapped,march,0,2017
229,ethiopia,kidnapped,april,0,2017
299,ethiopia,kidnapped,may,0,2017
369,ethiopia,kidnapped,june,0,2017
439,ethiopia,kidnapped,july,0,2017
509,ethiopia,kidnapped,august,0,2017
579,ethiopia,kidnapped,september,0,2017
649,ethiopia,kidnapped,october,0,2017
719,ethiopia,kidnapped,november,0,2017
789,ethiopia,kidnapped,december,0,2017
858,ethiopia,killed,january,0,2017
928,ethiopia,killed,february,0,2017
998,ethiopia,killed,march,0,2017
1068,ethiopia,killed,april,0,2017
1138,ethiopia,killed,may,0,2017
1208,ethiopia,killed,june,0,2017
1278,ethiopia,killed,july,0,2017
1348,ethiopia,killed,august,0,2017
1418,ethiopia,killed,september,0,2017
1488,ethiopia,killed,october,0,2017
1558,ethiopia,killed,november,0,2017
1628,ethiopia,killed,december,0,2017
1699,ethiopia,arrested,january,0,2017
1769,ethiopia,arrested,february,0,2017
1839,ethiopia,arrested,march,1,2017
1909,ethiopia,arrested,april,1,2017
1979,ethiopia,arrested,may,0,2017
2049,ethiopia,arrested,june,0,2017
2119,ethiopia,arrested,july,2,2017
2189,ethiopia,arrested,august,0,2017
2259,ethiopia,arrested,september,0,2017
2329,ethiopia,arrested,october,0,2017
2399,ethiopia,arrested,november,0,2017
2469,ethiopia,arrested,december,0,2017
2584,ethiopia,killed,march,0,2018
2672,ethiopia,killed,june,1,2018
2701,ethiopia,killed,july,0,2018
2749,ethiopia,killed,november,0,2018
2833,ethiopia,kidnapped,march,0,2018
2921,ethiopia,kidnapped,june,0,2018
2950,ethiopia,kidnapped,july,0,2018
2998,ethiopia,kidnapped,november,0,2018
3082,ethiopia,arrested,march,1,2018
3170,ethiopia,arrested,june,0,2018
3199,ethiopia,arrested,july,1,2018
3247,ethiopia,arrested,november,1,2018
20,france,kidnapped,january,0,2017
90,france,kidnapped,february,0,2017
160,france,kidnapped,march,0,2017
230,france,kidnapped,april,0,2017
300,france,kidnapped,may,0,2017
370,france,kidnapped,june,0,2017
440,france,kidnapped,july,0,2017
510,france,kidnapped,august,0,2017
580,france,kidnapped,september,0,2017
650,france,kidnapped,october,0,2017
720,france,kidnapped,november,0,2017
790,france,kidnapped,december,0,2017
860,france,killed,january,0,2017
930,france,killed,february,0,2017
1000,france,killed,march,0,2017
1070,france,killed,april,0,2017
1140,france,killed,may,0,2017
1210,france,killed,june,0,2017
1280,france,killed,july,0,2017
1350,france,killed,august,0,2017
1420,france,killed,september,0,2017
1490,france,killed,october,0,2017
1560,france,killed,november,0,2017
1630,france,killed,december,0,2017
1700,france,arrested,january,0,2017
1770,france,arrested,february,0,2017
1840,france,arrested,march,0,2017
1910,france,arrested,april,0,2017
1980,france,arrested,may,0,2017
2050,france,arrested,june,0,2017
2120,france,arrested,july,0,2017
2190,france,arrested,august,0,2017
2260,france,arrested,september,0,2017
2330,france,arrested,october,0,2017
2400,france,arrested,november,0,2017
2470,france,arrested,december,0,2017
21,ghana,kidnapped,january,0,2017
91,ghana,kidnapped,february,0,2017
161,ghana,kidnapped,march,0,2017
231,ghana,kidnapped,april,0,2017
301,ghana,kidnapped,may,0,2017
371,ghana,kidnapped,june,0,2017
441,ghana,kidnapped,july,0,2017
511,ghana,kidnapped,august,0,2017
581,ghana,kidnapped,september,0,2017
651,ghana,kidnapped,october,0,2017
721,ghana,kidnapped,november,0,2017
791,ghana,kidnapped,december,0,2017
861,ghana,killed,january,0,2017
931,ghana,killed,february,0,2017
1001,ghana,killed,march,0,2017
1071,ghana,killed,april,0,2017
1141,ghana,killed,may,0,2017
1211,ghana,killed,june,0,2017
1281,ghana,killed,july,0,2017
1351,ghana,killed,august,0,2017
1421,ghana,killed,september,0,2017
1491,ghana,killed,october,0,2017
1561,ghana,killed,november,0,2017
1631,ghana,killed,december,0,2017
1701,ghana,arrested,january,0,2017
1771,ghana,arrested,february,0,2017
1841,ghana,arrested,march,0,2017
1911,ghana,arrested,april,0,2017
1981,ghana,arrested,may,0,2017
2051,ghana,arrested,june,0,2017
2121,ghana,arrested,july,0,2017
2191,ghana,arrested,august,0,2017
2261,ghana,arrested,september,0,2017
2331,ghana,arrested,october,0,2017
2401,ghana,arrested,november,0,2017
2471,ghana,arrested,december,0,2017
22,greece,kidnapped,january,0,2017
92,greece,kidnapped,february,0,2017
162,greece,kidnapped,march,0,2017
232,greece,kidnapped,april,0,2017
302,greece,kidnapped,may,0,2017
372,greece,kidnapped,june,0,2017
442,greece,kidnapped,july,0,2017
512,greece,kidnapped,august,0,2017
582,greece,kidnapped,september,0,2017
652,greece,kidnapped,october,0,2017
722,greece,kidnapped,november,0,2017
792,greece,kidnapped,december,0,2017
862,greece,killed,january,0,2017
932,greece,killed,february,0,2017
1002,greece,killed,march,0,2017
1072,greece,killed,april,0,2017
1142,greece,killed,may,0,2017
1212,greece,killed,june,0,2017
1282,greece,killed,july,0,2017
1352,greece,killed,august,0,2017
1422,greece,killed,september,0,2017
1492,greece,killed,october,0,2017
1562,greece,killed,november,0,2017
1632,greece,killed,december,0,2017
1702,greece,arrested,january,0,2017
1772,greece,arrested,february,0,2017
1842,greece,arrested,march,0,2017
1912,greece,arrested,april,0,2017
1982,greece,arrested,may,0,2017
2052,greece,arrested,june,0,2017
2122,greece,arrested,july,0,2017
2192,greece,arrested,august,0,2017
2262,greece,arrested,september,0,2017
2332,greece,arrested,october,0,2017
2402,greece,arrested,november,0,2017
2472,greece,arrested,december,0,2017
2715,greece,killed,august,0,2018
2964,greece,kidnapped,august,0,2018
3213,greece,arrested,august,1,2018
23,guatemala,kidnapped,january,0,2017
93,guatemala,kidnapped,february,0,2017
163,guatemala,kidnapped,march,1,2017
233,guatemala,kidnapped,april,0,2017
303,guatemala,kidnapped,may,0,2017
373,guatemala,kidnapped,june,0,2017
443,guatemala,kidnapped,july,0,2017
513,guatemala,kidnapped,august,0,2017
583,guatemala,kidnapped,september,0,2017
653,guatemala,kidnapped,october,0,2017
723,guatemala,kidnapped,november,0,2017
793,guatemala,kidnapped,december,0,2017
863,guatemala,killed,january,0,2017
933,guatemala,killed,february,0,2017
1003,guatemala,killed,march,0,2017
1073,guatemala,killed,april,0,2017
1143,guatemala,killed,may,0,2017
1213,guatemala,killed,june,0,2017
1283,guatemala,killed,july,0,2017
1353,guatemala,killed,august,0,2017
1423,guatemala,killed,september,0,2017
1493,guatemala,killed,october,0,2017
1563,guatemala,killed,november,0,2017
1633,guatemala,killed,december,0,2017
1703,guatemala,arrested,january,0,2017
1773,guatemala,arrested,february,0,2017
1843,guatemala,arrested,march,0,2017
1913,guatemala,arrested,april,0,2017
1983,guatemala,arrested,may,0,2017
2053,guatemala,arrested,june,0,2017
2123,guatemala,arrested,july,0,2017
2193,guatemala,arrested,august,0,2017
2263,guatemala,arrested,september,0,2017
2333,guatemala,arrested,october,0,2017
2403,guatemala,arrested,november,0,2017
2473,guatemala,arrested,december,0,2017
2556,guatemala,killed,february,0,2018
2722,guatemala,killed,september,0,2018
2805,guatemala,kidnapped,february,0,2018
2971,guatemala,kidnapped,september,1,2018
3054,guatemala,arrested,february,1,2018
3220,guatemala,arrested,september,0,2018
3301,guatemala,killed,april,4,2019
3352,guatemala,kidnapped,april,0,2019
3403,guatemala,arrested,april,0,2019
24,guinea,kidnapped,january,0,2017
94,guinea,kidnapped,february,0,2017
164,guinea,kidnapped,march,0,2017
234,guinea,kidnapped,april,0,2017
304,guinea,kidnapped,may,0,2017
374,guinea,kidnapped,june,0,2017
444,guinea,kidnapped,july,0,2017
514,guinea,kidnapped,august,0,2017
584,guinea,kidnapped,september,0,2017
654,guinea,kidnapped,october,0,2017
724,guinea,kidnapped,november,0,2017
794,guinea,kidnapped,december,0,2017
864,guinea,killed,january,0,2017
934,guinea,killed,february,0,2017
1004,guinea,killed,march,0,2017
1074,guinea,killed,april,0,2017
1144,guinea,killed,may,0,2017
1214,guinea,killed,june,0,2017
1284,guinea,killed,july,0,2017
1354,guinea,killed,august,0,2017
1424,guinea,killed,september,0,2017
1494,guinea,killed,october,0,2017
1564,guinea,killed,november,0,2017
1634,guinea,killed,december,0,2017
1704,guinea,arrested,january,0,2017
1774,guinea,arrested,february,0,2017
1844,guinea,arrested,march,0,2017
1914,guinea,arrested,april,0,2017
1984,guinea,arrested,may,0,2017
2054,guinea,arrested,june,0,2017
2124,guinea,arrested,july,0,2017
2194,guinea,arrested,august,0,2017
2264,guinea,arrested,september,0,2017
2334,guinea,arrested,october,0,2017
2404,guinea,arrested,november,0,2017
2474,guinea,arrested,december,0,2017
25,haiti,kidnapped,january,0,2017
95,haiti,kidnapped,february,0,2017
165,haiti,kidnapped,march,0,2017
235,haiti,kidnapped,april,0,2017
305,haiti,kidnapped,may,0,2017
375,haiti,kidnapped,june,0,2017
445,haiti,kidnapped,july,0,2017
515,haiti,kidnapped,august,0,2017
585,haiti,kidnapped,september,1,2017
655,haiti,kidnapped,october,0,2017
725,haiti,kidnapped,november,0,2017
795,haiti,kidnapped,december,0,2017
865,haiti,killed,january,0,2017
935,haiti,killed,february,0,2017
1005,haiti,killed,march,0,2017
1075,haiti,killed,april,0,2017
1145,haiti,killed,may,0,2017
1215,haiti,killed,june,0,2017
1285,haiti,killed,july,0,2017
1355,haiti,killed,august,0,2017
1425,haiti,killed,september,0,2017
1495,haiti,killed,october,0,2017
1565,haiti,killed,november,0,2017
1635,haiti,killed,december,0,2017
1705,haiti,arrested,january,0,2017
1775,haiti,arrested,february,0,2017
1845,haiti,arrested,march,0,2017
1915,haiti,arrested,april,0,2017
1985,haiti,arrested,may,0,2017
2055,haiti,arrested,june,0,2017
2125,haiti,arrested,july,0,2017
2195,haiti,arrested,august,0,2017
2265,haiti,arrested,september,0,2017
2335,haiti,arrested,october,0,2017
2405,haiti,arrested,november,0,2017
2475,haiti,arrested,december,0,2017
3284,haiti,killed,march,0,2019
3302,haiti,killed,april,1,2019
3335,haiti,kidnapped,march,2,2019
3353,haiti,kidnapped,april,0,2019
3386,haiti,arrested,march,0,2019
3404,haiti,arrested,april,0,2019
26,honduras,kidnapped,january,0,2017
96,honduras,kidnapped,february,0,2017
166,honduras,kidnapped,march,0,2017
236,honduras,kidnapped,april,0,2017
306,honduras,kidnapped,may,0,2017
376,honduras,kidnapped,june,0,2017
446,honduras,kidnapped,july,0,2017
516,honduras,kidnapped,august,0,2017
586,honduras,kidnapped,september,0,2017
656,honduras,kidnapped,october,0,2017
726,honduras,kidnapped,november,0,2017
796,honduras,kidnapped,december,0,2017
866,honduras,killed,january,0,2017
936,honduras,killed,february,0,2017
1006,honduras,killed,march,0,2017
1076,honduras,killed,april,0,2017
1146,honduras,killed,may,0,2017
1216,honduras,killed,june,0,2017
1286,honduras,killed,july,0,2017
1356,honduras,killed,august,0,2017
1426,honduras,killed,september,0,2017
1496,honduras,killed,october,0,2017
1566,honduras,killed,november,0,2017
1636,honduras,killed,december,0,2017
1706,honduras,arrested,january,0,2017
1776,honduras,arrested,february,0,2017
1846,honduras,arrested,march,0,2017
1916,honduras,arrested,april,0,2017
1986,honduras,arrested,may,0,2017
2056,honduras,arrested,june,0,2017
2126,honduras,arrested,july,0,2017
2196,honduras,arrested,august,0,2017
2266,honduras,arrested,september,0,2017
2336,honduras,arrested,october,0,2017
2406,honduras,arrested,november,0,2017
2476,honduras,arrested,december,0,2017
27,india,kidnapped,january,0,2017
97,india,kidnapped,february,0,2017
167,india,kidnapped,march,0,2017
237,india,kidnapped,april,0,2017
307,india,kidnapped,may,0,2017
377,india,kidnapped,june,0,2017
447,india,kidnapped,july,0,2017
517,india,kidnapped,august,0,2017
587,india,kidnapped,september,0,2017
657,india,kidnapped,october,0,2017
727,india,kidnapped,november,0,2017
797,india,kidnapped,december,0,2017
867,india,killed,january,0,2017
937,india,killed,february,0,2017
1007,india,killed,march,0,2017
1077,india,killed,april,0,2017
1147,india,killed,may,0,2017
1217,india,killed,june,0,2017
1287,india,killed,july,0,2017
1357,india,killed,august,0,2017
1427,india,killed,september,0,2017
1497,india,killed,october,0,2017
1567,india,killed,november,0,2017
1637,india,killed,december,0,2017
1707,india,arrested,january,0,2017
1777,india,arrested,february,0,2017
1847,india,arrested,march,0,2017
1917,india,arrested,april,0,2017
1987,india,arrested,may,0,2017
2057,india,arrested,june,0,2017
2127,india,arrested,july,0,2017
2197,india,arrested,august,0,2017
2267,india,arrested,september,0,2017
2337,india,arrested,october,0,2017
2407,india,arrested,november,0,2017
2477,india,arrested,december,0,2017
28,indonesia,kidnapped,january,0,2017
98,indonesia,kidnapped,february,0,2017
168,indonesia,kidnapped,march,0,2017
238,indonesia,kidnapped,april,0,2017
308,indonesia,kidnapped,may,0,2017
378,indonesia,kidnapped,june,0,2017
448,indonesia,kidnapped,july,0,2017
518,indonesia,kidnapped,august,0,2017
588,indonesia,kidnapped,september,0,2017
658,indonesia,kidnapped,october,0,2017
728,indonesia,kidnapped,november,0,2017
798,indonesia,kidnapped,december,0,2017
868,indonesia,killed,january,0,2017
938,indonesia,killed,february,0,2017
1008,indonesia,killed,march,0,2017
1078,indonesia,killed,april,0,2017
1148,indonesia,killed,may,0,2017
1218,indonesia,killed,june,0,2017
1288,indonesia,killed,july,0,2017
1358,indonesia,killed,august,0,2017
1428,indonesia,killed,september,0,2017
1498,indonesia,killed,october,0,2017
1568,indonesia,killed,november,0,2017
1638,indonesia,killed,december,0,2017
1708,indonesia,arrested,january,0,2017
1778,indonesia,arrested,february,0,2017
1848,indonesia,arrested,march,0,2017
1918,indonesia,arrested,april,0,2017
1988,indonesia,arrested,may,0,2017
2058,indonesia,arrested,june,0,2017
2128,indonesia,arrested,july,0,2017
2198,indonesia,arrested,august,0,2017
2268,indonesia,arrested,september,0,2017
2338,indonesia,arrested,october,0,2017
2408,indonesia,arrested,november,0,2017
2478,indonesia,arrested,december,0,2017
3283,iraq,killed,january,0,2019
3334,iraq,kidnapped,january,0,2019
3385,iraq,arrested,january,1,2019
29,iraq / kri,kidnapped,january,0,2017
99,iraq / kri,kidnapped,february,0,2017
169,iraq / kri,kidnapped,march,0,2017
239,iraq / kri,kidnapped,april,0,2017
309,iraq / kri,kidnapped,may,0,2017
379,iraq / kri,kidnapped,june,0,2017
449,iraq / kri,kidnapped,july,0,2017
519,iraq / kri,kidnapped,august,0,2017
589,iraq / kri,kidnapped,september,0,2017
659,iraq / kri,kidnapped,october,0,2017
729,iraq / kri,kidnapped,november,0,2017
799,iraq / kri,kidnapped,december,0,2017
869,iraq / kri,killed,january,0,2017
939,iraq / kri,killed,february,0,2017
1009,iraq / kri,killed,march,0,2017
1079,iraq / kri,killed,april,0,2017
1149,iraq / kri,killed,may,0,2017
1219,iraq / kri,killed,june,0,2017
1289,iraq / kri,killed,july,0,2017
1359,iraq / kri,killed,august,0,2017
1429,iraq / kri,killed,september,0,2017
1499,iraq / kri,killed,october,0,2017
1569,iraq / kri,killed,november,0,2017
1639,iraq / kri,killed,december,0,2017
1709,iraq / kri,arrested,january,1,2017
1779,iraq / kri,arrested,february,0,2017
1849,iraq / kri,arrested,march,0,2017
1919,iraq / kri,arrested,april,0,2017
1989,iraq / kri,arrested,may,0,2017
2059,iraq / kri,arrested,june,0,2017
2129,iraq / kri,arrested,july,0,2017
2199,iraq / kri,arrested,august,0,2017
2269,iraq / kri,arrested,september,0,2017
2339,iraq / kri,arrested,october,0,2017
2409,iraq / kri,arrested,november,1,2017
2479,iraq / kri,arrested,december,0,2017
2585,iraq/kri,killed,march,0,2018
2623,iraq/kri,killed,april,0,2018
2655,iraq/kri,killed,may,0,2018
2702,iraq/kri,killed,july,0,2018
2750,iraq/kri,killed,november,0,2018
2834,iraq/kri,kidnapped,march,0,2018
2872,iraq/kri,kidnapped,april,0,2018
2904,iraq/kri,kidnapped,may,0,2018
2951,iraq/kri,kidnapped,july,0,2018
2999,iraq/kri,kidnapped,november,0,2018
3083,iraq/kri,arrested,march,1,2018
3121,iraq/kri,arrested,april,1,2018
3153,iraq/kri,arrested,may,1,2018
3200,iraq/kri,arrested,july,1,2018
3248,iraq/kri,arrested,november,5,2018
30,israel,kidnapped,january,0,2017
100,israel,kidnapped,february,0,2017
170,israel,kidnapped,march,0,2017
240,israel,kidnapped,april,0,2017
310,israel,kidnapped,may,0,2017
380,israel,kidnapped,june,0,2017
450,israel,kidnapped,july,0,2017
520,israel,kidnapped,august,0,2017
590,israel,kidnapped,september,0,2017
660,israel,kidnapped,october,0,2017
730,israel,kidnapped,november,0,2017
800,israel,kidnapped,december,0,2017
870,israel,killed,january,0,2017
940,israel,killed,february,0,2017
1010,israel,killed,march,0,2017
1080,israel,killed,april,0,2017
1150,israel,killed,may,0,2017
1220,israel,killed,june,0,2017
1290,israel,killed,july,0,2017
1360,israel,killed,august,0,2017
1430,israel,killed,september,0,2017
1500,israel,killed,october,0,2017
1570,israel,killed,november,0,2017
1640,israel,killed,december,0,2017
1710,israel,arrested,january,1,2017
1780,israel,arrested,february,1,2017
1850,israel,arrested,march,0,2017
1920,israel,arrested,april,0,2017
1990,israel,arrested,may,0,2017
2060,israel,arrested,june,0,2017
2130,israel,arrested,july,0,2017
2200,israel,arrested,august,0,2017
2270,israel,arrested,september,0,2017
2340,israel,arrested,october,0,2017
2410,israel,arrested,november,0,2017
2480,israel,arrested,december,0,2017
31,jordan,kidnapped,january,0,2017
101,jordan,kidnapped,february,0,2017
171,jordan,kidnapped,march,0,2017
241,jordan,kidnapped,april,0,2017
311,jordan,kidnapped,may,0,2017
381,jordan,kidnapped,june,0,2017
451,jordan,kidnapped,july,0,2017
521,jordan,kidnapped,august,0,2017
591,jordan,kidnapped,september,0,2017
661,jordan,kidnapped,october,0,2017
731,jordan,kidnapped,november,0,2017
801,jordan,kidnapped,december,0,2017
871,jordan,killed,january,0,2017
941,jordan,killed,february,0,2017
1011,jordan,killed,march,0,2017
1081,jordan,killed,april,0,2017
1151,jordan,killed,may,0,2017
1221,jordan,killed,june,0,2017
1291,jordan,killed,july,0,2017
1361,jordan,killed,august,0,2017
1431,jordan,killed,september,0,2017
1501,jordan,killed,october,0,2017
1571,jordan,killed,november,0,2017
1641,jordan,killed,december,0,2017
1711,jordan,arrested,january,1,2017
1781,jordan,arrested,february,0,2017
1851,jordan,arrested,march,0,2017
1921,jordan,arrested,april,0,2017
1991,jordan,arrested,may,0,2017
2061,jordan,arrested,june,1,2017
2131,jordan,arrested,july,0,2017
2201,jordan,arrested,august,0,2017
2271,jordan,arrested,september,0,2017
2341,jordan,arrested,october,0,2017
2411,jordan,arrested,november,0,2017
2481,jordan,arrested,december,0,2017
2586,jordan,killed,march,0,2018
2835,jordan,kidnapped,march,0,2018
3084,jordan,arrested,march,1,2018
32,kenya,kidnapped,january,0,2017
102,kenya,kidnapped,february,0,2017
172,kenya,kidnapped,march,0,2017
242,kenya,kidnapped,april,0,2017
312,kenya,kidnapped,may,0,2017
382,kenya,kidnapped,june,0,2017
452,kenya,kidnapped,july,0,2017
522,kenya,kidnapped,august,0,2017
592,kenya,kidnapped,september,0,2017
662,kenya,kidnapped,october,0,2017
732,kenya,kidnapped,november,0,2017
802,kenya,kidnapped,december,0,2017
872,kenya,killed,january,0,2017
942,kenya,killed,february,0,2017
1012,kenya,killed,march,0,2017
1082,kenya,killed,april,0,2017
1152,kenya,killed,may,0,2017
1222,kenya,killed,june,4,2017
1292,kenya,killed,july,0,2017
1362,kenya,killed,august,0,2017
1432,kenya,killed,september,0,2017
1502,kenya,killed,october,0,2017
1572,kenya,killed,november,0,2017
1642,kenya,killed,december,0,2017
1712,kenya,arrested,january,0,2017
1782,kenya,arrested,february,0,2017
1852,kenya,arrested,march,1,2017
1922,kenya,arrested,april,2,2017
1992,kenya,arrested,may,0,2017
2062,kenya,arrested,june,0,2017
2132,kenya,arrested,july,0,2017
2202,kenya,arrested,august,1,2017
2272,kenya,arrested,september,0,2017
2342,kenya,arrested,october,0,2017
2412,kenya,arrested,november,0,2017
2482,kenya,arrested,december,0,2017
2587,kenya,killed,march,0,2018
2673,kenya,killed,june,0,2018
2674,kenya,killed,june,0,2018
2723,kenya,killed,september,0,2018
2751,kenya,killed,november,0,2018
2836,kenya,kidnapped,march,1,2018
2922,kenya,kidnapped,june,0,2018
2923,kenya,kidnapped,june,0,2018
2972,kenya,kidnapped,september,0,2018
3000,kenya,kidnapped,november,1,2018
3085,kenya,arrested,march,0,2018
3171,kenya,arrested,june,1,2018
3172,kenya,arrested,june,1,2018
3221,kenya,arrested,september,2,2018
3249,kenya,arrested,november,0,2018
3271,kenya,killed,january,2,2019
3297,kenya,killed,april,1,2019
3298,kenya,killed,april,1,2019
3322,kenya,kidnapped,january,0,2019
3348,kenya,kidnapped,april,0,2019
3349,kenya,kidnapped,april,0,2019
3373,kenya,arrested,january,0,2019
3399,kenya,arrested,april,0,2019
3400,kenya,arrested,april,0,2019
33,lebanon,kidnapped,january,0,2017
103,lebanon,kidnapped,february,0,2017
173,lebanon,kidnapped,march,0,2017
243,lebanon,kidnapped,april,0,2017
313,lebanon,kidnapped,may,0,2017
383,lebanon,kidnapped,june,0,2017
453,lebanon,kidnapped,july,0,2017
523,lebanon,kidnapped,august,0,2017
593,lebanon,kidnapped,september,0,2017
663,lebanon,kidnapped,october,0,2017
733,lebanon,kidnapped,november,0,2017
803,lebanon,kidnapped,december,0,2017
873,lebanon,killed,january,0,2017
943,lebanon,killed,february,0,2017
1013,lebanon,killed,march,0,2017
1083,lebanon,killed,april,0,2017
1153,lebanon,killed,may,0,2017
1223,lebanon,killed,june,0,2017
1293,lebanon,killed,july,0,2017
1363,lebanon,killed,august,0,2017
1433,lebanon,killed,september,0,2017
1503,lebanon,killed,october,0,2017
1573,lebanon,killed,november,0,2017
1643,lebanon,killed,december,0,2017
1713,lebanon,arrested,january,0,2017
1783,lebanon,arrested,february,1,2017
1853,lebanon,arrested,march,1,2017
1923,lebanon,arrested,april,0,2017
1993,lebanon,arrested,may,0,2017
2063,lebanon,arrested,june,0,2017
2133,lebanon,arrested,july,0,2017
2203,lebanon,arrested,august,0,2017
2273,lebanon,arrested,september,1,2017
2343,lebanon,arrested,october,0,2017
2413,lebanon,arrested,november,0,2017
2483,lebanon,arrested,december,0,2017
